WAVELENGTH,AR Reflecttance @ 00 AOI,AR Reflecttance @ 30 AOI,AR Transmittance @ 00 AOI,AR Transmittance @ 30 AOI
6.586,2.122149,2.107603,86.420371,82.549256
6.588,2.130083,2.113745,86.379251,82.511264
6.59,2.137654,2.119777,86.340709,82.474532
6.592,2.145163,2.125671,86.303309,82.437883
6.594,2.152733,2.131379,86.266493,82.401048
6.596,2.160265,2.136922,86.230819,82.364187
6.598,2.167723,2.142318,86.19648,82.32693
6.6,2.175067,2.147536,86.163864,82.290059
6.602,2.182163,2.152514,86.134225,82.255452
6.604,2.189009,2.157246,86.107459,82.222939
6.606,2.195333,2.161544,86.084926,82.19443
6.608,2.201149,2.165408,86.066499,82.169786
6.61,2.206492,2.168957,86.05278,82.149389
6.612,2.211414,2.172238,86.043332,82.132867
6.614,2.215663,2.175071,86.040654,82.122322
6.616,2.218997,2.177294,86.047063,82.119664
6.618,2.221869,2.179208,86.0584,82.121494
6.62,2.224539,2.180995,86.072352,82.125973
6.622,2.227081,2.182689,86.088201,82.132413
6.624,2.22989,2.184513,86.102182,82.137503
6.626,2.232868,2.186426,86.11537,82.142221
6.628,2.236021,2.18852,86.128573,82.147476
6.63,2.239349,2.190789,86.141694,82.153164
6.632,2.242653,2.193123,86.156075,82.160307
6.634,2.245853,2.195483,86.172587,82.16961
6.636,2.249309,2.198049,86.186949,82.177587
6.638,2.253055,2.200791,86.198661,82.183855
6.64,2.25729,2.203944,86.205535,82.186543
6.642,2.262261,2.207796,86.204915,82.183388
6.644,2.267834,2.212126,86.198078,82.175508
6.646,2.273915,2.216644,86.18592,82.163708
6.648,2.280541,2.221478,86.16782,82.147473
6.65,2.287861,2.22706,86.140652,82.124327
6.652,2.295886,2.233381,86.104477,82.094322
6.654,2.304006,2.239697,86.065021,82.06191
6.656,2.312295,2.24597,86.021949,82.026829
6.658,2.320109,2.252057,85.979372,81.992301
6.66,2.327038,2.257828,85.939775,81.960329
6.662,2.333497,2.263402,85.90106,81.929118
6.664,2.339733,2.268823,85.862508,81.897883
6.666,2.345659,2.274102,85.823965,81.866687
6.668,2.351295,2.279357,85.783675,81.834512
6.67,2.356626,2.284543,85.742301,81.801777
6.672,2.361507,2.289394,85.703666,81.77109
6.674,2.366001,2.293923,85.667241,81.74206
6.676,2.369602,2.29807,85.63673,81.717465
6.678,2.372097,2.301792,85.613597,81.698343
6.68,2.373865,2.305178,85.595538,81.683151
6.682,2.375147,2.308276,85.581254,81.671087
6.684,2.375766,2.311067,85.571666,81.662675
6.686,2.375461,2.313507,85.568063,81.658766
6.688,2.374416,2.31565,85.569538,81.658644
6.69,2.373256,2.317728,85.572985,81.65959
6.692,2.371875,2.319699,85.578881,81.662006
6.694,2.371107,2.3219,85.583857,81.663206
6.696,2.371166,2.324424,85.587112,81.662576
6.698,2.371616,2.327065,85.590103,81.661164
6.7,2.37229,2.329719,85.593093,81.659067
6.702,2.373265,2.332477,85.596403,81.656689
6.704,2.374435,2.335407,85.601515,81.655356
6.706,2.37595,2.338487,85.607177,81.654036
6.708,2.37831,2.341674,85.60989,81.64996
6.71,2.381418,2.344954,85.610267,81.643609
6.712,2.386218,2.348774,85.603234,81.631088
6.714,2.39302,2.353267,85.587229,81.611128
6.716,2.400928,2.358065,85.566579,81.587345
6.718,2.409663,2.363072,85.542849,81.561022
6.72,2.419118,2.368213,85.515925,81.53218
6.722,2.428958,2.373285,85.486486,81.501557
6.724,2.439205,2.378349,85.454765,81.469305
6.726,2.449493,2.383426,85.422832,81.437186
6.728,2.459892,2.388524,85.390294,81.404859
6.73,2.469917,2.393471,85.359995,81.37485
6.732,2.479461,2.398217,85.332682,81.347846
6.734,2.488677,2.402862,85.307015,81.322562
6.736,2.497592,2.40743,85.282614,81.298598
6.738,2.506229,2.411944,85.259372,81.27589
6.74,2.514659,2.416478,85.236433,81.253721
6.742,2.522866,2.421011,85.214231,81.232438
6.744,2.530871,2.425523,85.194403,81.213279
6.746,2.538713,2.429985,85.176603,81.195965
6.748,2.546058,2.434645,85.162987,81.182276
6.75,2.552708,2.439592,85.154746,81.173205
6.752,2.559044,2.444716,85.149785,81.166989
6.754,2.565305,2.449926,85.146922,81.162651
6.756,2.571445,2.455307,85.146275,81.160251
6.758,2.577619,2.461026,85.146889,81.158892
6.76,2.583798,2.467049,85.148927,81.158728
6.762,2.58997,2.473281,85.151408,81.15893
6.764,2.596118,2.479696,85.154557,81.159672
6.766,2.602318,2.48638,85.157099,81.159955
6.768,2.608605,2.493415,85.158393,81.159265
6.77,2.614962,2.500681,85.158659,81.157794
6.772,2.621402,2.508031,85.157698,81.155436
6.774,2.627908,2.515519,85.155571,81.152202
6.776,2.634405,2.52327,85.152449,81.148062
6.778,2.640905,2.531336,85.148576,81.143223
6.78,2.647342,2.539231,85.141903,81.136044
6.782,2.653798,2.547011,85.132838,81.126812
6.784,2.659989,2.554229,85.118968,81.113697
6.786,2.665615,2.560293,85.096752,81.093963
6.788,2.670814,2.565537,85.068663,81.069543
6.79,2.675659,2.570342,85.03857,81.043522
6.792,2.680137,2.574647,85.005791,81.015361
6.794,2.684322,2.578589,84.973167,80.987142
6.796,2.688187,2.582177,84.941125,80.959198
6.798,2.691856,2.58545,84.909428,80.931289
6.8,2.695422,2.588456,84.877958,80.903264
6.802,2.698844,2.591176,84.847205,80.875546
6.804,2.7021,2.593577,84.818316,80.849072
6.806,2.705198,2.595672,84.791051,80.823648
6.808,2.7083,2.597699,84.765587,80.799378
6.81,2.711404,2.599627,84.741908,80.776242
6.812,2.714556,2.601635,84.720116,80.754355
6.814,2.717715,2.603802,84.700047,80.733694
6.816,2.721029,2.606153,84.682154,80.714426
6.818,2.724717,2.608744,84.667052,80.69678
6.82,2.728747,2.611592,84.654667,80.68074
6.822,2.73353,2.615278,84.646626,80.667175
6.824,2.739144,2.619887,84.643455,80.656396
6.826,2.745247,2.625057,84.642783,80.646994
6.828,2.751753,2.630762,84.64404,80.638679
6.83,2.758608,2.636818,84.646665,80.631008
6.832,2.765607,2.642781,84.648866,80.622723
6.834,2.772804,2.648782,84.651127,80.614173
6.836,2.780191,2.655079,84.653662,80.60565
6.838,2.787705,2.661663,84.656399,80.597163
6.84,2.795635,2.668575,84.659677,80.588681
6.842,2.80429,2.675953,84.664253,80.580471
6.844,2.81325,2.683564,84.668834,80.57198
6.846,2.821996,2.691127,84.671775,80.562452
6.848,2.830652,2.698694,84.673412,80.552037
6.85,2.8391,2.705895,84.672085,80.539895
6.852,2.847412,2.71279,84.6678,80.525978
6.854,2.855265,2.719088,84.660383,80.510408
6.856,2.862676,2.724748,84.650114,80.493307
6.858,2.869326,2.729566,84.636121,80.474447
6.86,2.874312,2.732879,84.616264,80.453277
6.862,2.877852,2.734849,84.591061,80.429937
6.864,2.881008,2.736278,84.563097,80.405456
6.866,2.883803,2.73709,84.532198,80.37975
6.868,2.886406,2.737751,84.499607,80.353377
6.87,2.889061,2.738722,84.466482,80.326804
6.872,2.891634,2.739725,84.432272,80.299864
6.874,2.894069,2.740546,84.396867,80.272666
6.876,2.896383,2.741226,84.360272,80.245175
6.878,2.898417,2.741693,84.322782,80.21769
6.88,2.899997,2.74179,84.284138,80.190212
6.882,2.901558,2.741937,84.245213,80.16286
6.884,2.90335,2.742399,84.20652,80.135683
6.886,2.905395,2.743177,84.168187,80.108767
6.888,2.908311,2.744801,84.131925,80.082658
6.89,2.912076,2.747237,84.09768,80.05734
6.892,2.916408,2.750357,84.064625,80.032541
6.894,2.921142,2.754092,84.032517,80.008264
6.896,2.926519,2.758552,84.001509,79.984368
6.898,2.932885,2.763947,83.97161,79.960556
6.9,2.940088,2.770174,83.94281,79.936939
6.902,2.947526,2.776707,83.915022,79.913831
6.904,2.955303,2.783636,83.888208,79.89123
6.906,2.962971,2.790572,83.86251,79.869158
6.908,2.970112,2.797172,83.838101,79.84773
6.91,2.97705,2.803675,83.814774,79.826794
6.912,2.984139,2.810278,83.792184,79.806076
6.914,2.991315,2.816935,83.770396,79.785629
6.916,2.998558,2.823789,83.749361,79.765398
6.918,3.005949,2.830975,83.729122,79.745363
6.92,3.013273,2.838195,83.70953,79.725539
6.922,3.020392,2.845283,83.690459,79.705913
6.924,3.027296,2.852219,83.671923,79.686498
6.926,3.033528,2.858384,83.6537,79.667384
6.928,3.03907,2.863719,83.635791,79.648609
6.93,3.044111,2.868635,83.618224,79.629962
6.932,3.048725,2.873353,83.601036,79.611353
6.934,3.052874,2.877706,83.584156,79.592805
6.936,3.056524,2.881515,83.5675,79.574275
6.938,3.059667,2.884797,83.551107,79.555784
6.94,3.062597,2.887933,83.534549,79.537118
6.942,3.065279,2.890965,83.517931,79.518329
6.944,3.06792,2.893927,83.500811,79.499197
6.946,3.070809,2.896929,83.482582,79.479404
6.948,3.073836,2.899933,83.463495,79.45909
6.95,3.076925,2.902942,83.443862,79.43849
6.952,3.080107,2.905988,83.423671,79.417624
6.954,3.083261,2.908941,83.402949,79.396397
6.956,3.086236,2.911633,83.381774,79.374718
6.958,3.08919,2.91425,83.360066,79.352695
6.96,3.09236,2.91712,83.337716,79.330537
6.962,3.095663,2.920171,83.314773,79.308215
6.964,3.099506,2.923588,83.29096,79.285708
6.966,3.104112,2.927505,83.266021,79.262894
6.968,3.109203,2.931736,83.240379,79.240042
6.97,3.114546,2.9361,83.21447,79.217507
6.972,3.120204,2.940646,83.188178,79.195189
6.974,3.12612,2.945387,83.161836,79.173137
6.976,3.13234,2.95036,83.135362,79.151285
6.978,3.13871,2.955454,83.109082,79.129842
6.98,3.14512,2.96061,83.083209,79.108968
6.982,3.151583,2.965821,83.057758,79.088629
6.984,3.157885,2.970863,83.033471,79.069053
6.986,3.164027,2.975709,83.010428,79.050296
6.988,3.170037,2.980513,82.988156,79.032075
6.99,3.175882,2.985372,82.966414,79.014215
6.992,3.181615,2.990219,82.945324,78.996822
6.994,3.187393,2.994984,82.924884,78.979995
6.996,3.193227,2.999676,82.905093,78.963771
6.998,3.198898,3.004302,82.88595,78.9478
7,3.204342,3.008901,82.867374,78.93202
