WAVELENGTH,AR-AR-T-00AOI,AR-AR-T-30AOI,AR-AR-T-45AOI,AR-AR-T-55AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,AR-R-00AOI,AR-R-30AOI,DLC-R-00AOI
6.444,62.616248,76.489489,79.851876,79.735845,66.343404,68.968242,70.945318,71.686112,14.619288,9.92175,17.517971
6.446,62.635427,76.523282,79.876788,79.755177,66.387054,69.015162,70.99075,71.725365,14.60281,9.903548,17.505146
6.448,62.660796,76.555469,79.900771,79.773478,66.425467,69.05106,71.024856,71.753743,14.589323,9.886545,17.494523
6.45,62.691738,76.587199,79.924718,79.791437,66.460485,69.078314,71.049932,71.773353,14.578716,9.870215,17.485887
6.452,62.729554,76.619551,79.949465,79.809685,66.493836,69.099104,71.068078,71.786105,14.570846,9.854071,17.479397
6.454,62.77489,76.651417,79.974093,79.827243,66.523725,69.109815,71.075554,71.788309,14.566163,9.838852,17.475403
6.456,62.826424,76.683034,79.998825,79.844484,66.550555,69.111935,71.07398,71.781646,14.562568,9.824279,17.472526
6.458,62.883939,76.715807,80.024849,79.862752,66.576624,69.110505,71.06862,71.771362,14.559596,9.809339,17.470424
6.46,62.946455,76.751138,80.053342,79.883385,66.604219,69.110547,71.064716,71.762684,14.555595,9.793025,17.468185
6.462,63.0126,76.788872,80.084131,79.906258,66.63324,69.112249,71.062503,71.755862,14.548868,9.77536,17.464846
6.464,63.083954,76.828389,80.116707,79.93077,66.662632,69.113165,71.059414,71.748333,14.540299,9.756819,17.460892
6.466,63.160712,76.870187,80.151569,79.957359,66.692944,69.113767,71.055874,71.740488,14.530023,9.737198,17.456336
6.468,63.245144,76.914764,80.189213,79.986459,66.724722,69.114525,71.052308,71.732721,14.518308,9.716298,17.451443
6.47,63.343513,76.962631,80.230115,80.018283,66.757688,69.112858,71.045902,71.7221,14.5063,9.694094,17.44707
6.472,63.450464,77.013575,80.274049,80.052568,66.791337,69.107565,71.035417,71.70737,14.492649,9.670735,17.442309
6.474,63.557798,77.066803,80.320312,80.089195,66.826869,69.105443,71.028171,71.696109,14.475118,9.646088,17.435707
6.476,63.665283,77.121517,80.368202,80.128051,66.865508,69.113386,71.031588,71.696007,14.453448,9.620015,17.427109
6.478,63.763899,77.177461,80.41753,80.169327,66.908319,69.136342,71.050965,71.712565,14.424018,9.592287,17.414262
6.48,63.855311,77.235537,80.46915,80.213497,66.954945,69.170702,71.082369,71.741739,14.38772,9.562773,17.397702
6.482,63.941727,77.29487,80.522154,80.259622,67.004315,69.214194,71.123462,71.781044,14.347202,9.531993,17.378929
6.484,64.022955,77.35444,80.575488,80.306663,67.055361,69.264904,71.172298,71.828393,14.302273,9.500506,17.357834
6.486,64.09575,77.413479,80.628412,80.353946,67.107223,69.321632,71.227701,71.882554,14.252891,9.468699,17.334352
6.488,64.159905,77.472889,80.682064,80.402852,67.1606,69.387111,71.292653,71.946848,14.198881,9.435938,17.308413
6.49,64.218471,77.532355,80.735841,80.452444,67.21548,69.459334,71.364843,72.018635,14.142807,9.402584,17.281064
6.492,64.271616,77.591235,80.788717,80.501265,67.271598,69.535256,71.440828,72.094012,14.08457,9.369236,17.252263
6.494,64.320132,77.648931,80.839726,80.547942,67.328739,69.612056,71.517409,72.169345,14.026608,9.336448,17.223017
6.496,64.364143,77.70584,80.889326,80.593072,67.387506,69.691803,71.596807,72.247,13.969536,9.303817,17.193543
6.498,64.404265,77.761996,80.937716,80.636978,67.447546,69.774479,71.679101,72.327194,13.913334,9.27134,17.164005
6.5,64.441022,77.817067,80.984639,80.679373,67.508036,69.858193,71.762339,72.407944,13.857985,9.239382,17.134512
6.502,64.473712,77.87072,81.029841,80.719973,67.568155,69.941065,71.844581,72.487281,13.804083,9.208306,17.105142
6.504,64.500602,77.922347,81.072981,80.758765,67.627294,70.024124,71.927064,72.566685,13.751726,9.178132,17.075775
6.506,64.525495,77.972303,81.114297,80.795898,67.686046,70.107969,72.01035,72.646658,13.701763,9.148674,17.046982
6.508,64.551161,78.021635,81.154365,80.83136,67.745376,70.190486,72.091948,72.724272,13.654885,9.119947,17.019207
6.51,64.579315,78.071381,81.193759,80.865139,67.806249,70.269567,72.169376,72.796608,13.61181,9.091962,16.992796
6.512,64.616303,78.122143,81.232704,80.897052,67.869474,70.344046,72.241198,72.86187,13.574961,9.064738,16.968945
6.514,64.659546,78.173314,81.270798,80.926999,67.93465,70.415188,72.308865,72.921694,13.543178,9.03827,16.947164
6.516,64.705724,78.224574,81.308158,80.955463,68.00079,70.483523,72.373167,72.977305,13.514582,9.012526,16.926833
6.518,64.755183,78.275623,81.344918,80.982939,68.066904,70.549535,72.434843,73.029878,13.489383,8.987477,16.908007
6.52,64.806162,78.326264,81.381133,81.009702,68.132448,70.613679,72.494507,73.080289,13.466867,8.963111,16.890336
6.522,64.858807,78.376762,81.416584,81.035172,68.198584,70.675926,72.551875,73.127812,13.447091,8.939484,16.873848
6.524,64.914571,78.427018,81.451478,81.059749,68.264515,70.735818,72.606622,73.172366,13.429166,8.916537,16.858381
6.526,64.973396,78.476869,81.486085,81.083985,68.329143,70.792883,72.658469,73.214029,13.413131,8.894193,16.843946
6.528,65.036125,78.526155,81.520638,81.108371,68.391448,70.84665,72.707119,73.252827,13.398332,8.872397,16.830377
6.53,65.103076,78.574826,81.554871,81.132473,68.451848,70.896893,72.752221,73.288177,13.384735,8.851339,16.817693
6.532,65.173392,78.623027,81.58886,81.156346,68.510642,70.944112,72.794269,73.320564,13.37192,8.830892,16.805656
6.534,65.246884,78.670921,81.62287,81.180357,68.567791,70.988916,72.833962,73.350848,13.359795,8.810806,16.794255
6.536,65.323384,78.71867,81.657167,81.204873,68.623255,71.031913,72.871996,73.379884,13.348083,8.790828,16.783236
6.538,65.402608,78.766469,81.69161,81.229512,68.677924,71.073383,72.90848,73.407496,13.336886,8.7711,16.772456
6.54,65.484816,78.81418,81.726109,81.254205,68.731556,71.112947,72.943043,73.433314,13.325358,8.751704,16.761823
6.542,65.570098,78.86148,81.760941,81.279668,68.782589,71.150196,72.975584,73.457767,13.312738,8.732361,16.751279
6.544,65.65862,78.90805,81.796384,81.306616,68.829464,71.184728,73.006005,73.481279,13.298636,8.712794,16.740572
6.546,65.751064,78.953451,81.832501,81.335476,68.870623,71.215745,73.033746,73.503736,13.281349,8.692948,16.729012
6.548,65.847038,78.997653,81.869033,81.36582,68.906433,71.242987,73.058416,73.524548,13.261419,8.673089,16.716782
6.55,65.945451,79.041444,81.906203,81.397464,68.9391,71.268165,73.081488,73.544682,13.239506,8.652968,16.704008
6.552,66.046419,79.085638,81.944255,81.430246,68.97086,71.293052,73.104503,73.565167,13.215551,8.632309,16.690671
6.554,66.149641,79.130864,81.983383,81.464043,69.003418,71.318953,73.12859,73.586739,13.189953,8.61091,16.676698
6.556,66.255263,79.176481,82.02341,81.49899,69.034892,71.344184,73.152268,73.608312,13.162757,8.589033,16.662122
6.558,66.361548,79.222596,82.064342,81.535049,69.065737,71.369351,73.176086,73.63037,13.133381,8.566587,16.646582
6.56,66.468426,79.269538,82.106252,81.572132,69.097078,71.395661,73.201122,73.653792,13.101861,8.543385,16.630093
6.562,66.575118,79.317631,82.149214,81.610163,69.129992,71.424282,73.228417,73.679426,13.067654,8.519242,16.612351
6.564,66.68184,79.366855,82.193486,81.649575,69.16353,71.454446,73.25733,73.706889,13.030215,8.494079,16.593116
6.566,66.786802,79.417051,82.238873,81.690148,69.197693,71.485997,73.287695,73.735962,12.990715,8.468042,16.57283
6.568,66.888877,79.468159,82.284958,81.731235,69.233638,71.519791,73.320211,73.767,12.94977,8.441304,16.551741
6.57,66.98789,79.520122,82.331327,81.772196,69.272515,71.556679,73.355571,73.800354,12.907407,8.414037,16.529796
6.572,67.083633,79.57304,82.378112,81.813172,69.314224,71.596512,73.393639,73.835937,12.863724,8.386147,16.506998
6.574,67.174922,79.626996,82.425691,81.854723,69.35781,71.638553,73.433807,73.873431,12.819227,8.357464,16.483459
6.576,67.258765,79.681695,82.473385,81.895954,69.404504,71.683884,73.476993,73.913343,12.775231,8.328362,16.459462
6.578,67.335001,79.73684,82.520501,81.935946,69.455575,71.733618,73.52414,73.95619,12.731756,8.299226,16.435008
6.58,67.396842,79.792347,82.566543,81.973952,69.512554,71.789171,73.576493,74.002774,12.69116,8.270291,16.410523
6.582,67.444627,79.848869,82.612054,82.010417,69.576434,71.851644,73.63513,74.054047,12.653285,8.241138,16.385964
6.584,67.484599,79.905755,82.65695,82.045636,69.644445,71.918268,73.697491,74.108069,12.617289,8.211991,16.361663
6.586,67.516713,79.96216,82.701007,82.079809,69.713447,71.985872,73.760633,74.162572,12.583138,8.183185,16.337609
6.588,67.543827,80.017274,82.744011,82.11313,69.780416,72.051408,73.821723,74.215373,12.550731,8.155047,16.31402
6.59,67.567146,80.071457,82.78609,82.145583,69.84654,72.116098,73.881885,74.267343,12.519988,8.127451,16.290935
6.592,67.585712,80.124924,82.827282,82.177077,69.912704,72.18082,73.941943,74.319113,12.491015,8.100299,16.268454
6.594,67.59958,80.177424,82.867478,82.207571,69.978197,72.244821,74.001213,74.370155,12.463724,8.07366,16.246653
6.596,67.608236,80.228709,82.906567,82.237026,70.042311,72.30735,74.059014,74.419939,12.438423,8.047602,16.225544
6.598,67.609954,80.278598,82.944301,82.265137,70.105273,72.368648,74.115551,74.468589,12.415834,8.022239,16.205249
6.6,67.606728,80.327224,82.98067,82.291817,70.167749,72.429422,74.171458,74.516581,12.395271,7.997557,16.185648
6.602,67.602594,80.374798,83.01617,82.31775,70.228597,72.48846,74.225672,74.563177,12.375423,7.97335,16.166518
6.604,67.597237,80.421528,83.051299,82.343628,70.286644,72.544521,74.277104,74.607621,12.356424,7.949411,16.147874
6.606,67.595236,80.467536,83.086383,82.369928,70.341023,72.596703,74.324967,74.649359,12.337147,7.925612,16.129461
6.608,67.59638,80.512521,83.120845,82.395944,70.392702,72.646088,74.370231,74.689052,12.317671,7.902231,16.111301
6.61,67.600121,80.55669,83.154984,82.421962,70.441514,72.692422,74.412648,74.726549,12.297762,7.879094,16.093247
6.612,67.606212,80.600345,83.189279,82.44849,70.486996,72.735121,74.451675,74.761496,12.277542,7.855942,16.07534
6.614,67.615742,80.643778,83.224204,82.476029,70.528664,72.773576,74.486744,74.793522,12.256227,7.832517,16.057274
6.616,67.628845,80.686492,83.259647,82.504625,70.564659,72.805782,74.515999,74.821172,12.233466,7.808885,16.03893
6.618,67.646203,80.728583,83.295419,82.533995,70.596155,72.833052,74.540655,74.845361,12.209444,7.785147,16.020314
6.62,67.668343,80.770759,83.331602,82.563974,70.626103,72.858581,74.563677,74.868396,12.184185,7.761248,16.001409
6.622,67.695571,80.813729,83.368276,82.594399,70.657443,72.885553,74.588017,74.892579,12.157648,7.737135,15.982153
6.624,67.728949,80.857787,83.405438,82.625159,70.691568,72.915487,74.615087,74.918996,12.129785,7.7128,15.962417
6.626,67.768316,80.902371,83.442985,82.656344,70.726301,72.946035,74.642709,74.945941,12.100581,7.688305,15.942205
6.628,67.814156,80.947664,83.481043,82.688022,70.761956,72.977512,74.671171,74.973669,12.069932,7.663588,15.92135
6.63,67.866355,80.993896,83.519744,82.720262,70.799005,73.010401,74.700917,75.002554,12.037869,7.638583,15.899873
6.632,67.926983,81.04127,83.559243,82.753168,70.837706,73.04495,74.732165,75.032804,12.003605,7.613204,15.877678
6.634,67.996582,81.08967,83.59975,82.787071,70.876503,73.079396,74.763235,75.063161,11.966845,7.587282,15.854697
6.636,68.072851,81.139044,83.640968,82.821608,70.916543,73.115073,74.795411,75.094553,11.928953,7.561026,15.831282
6.638,68.155282,81.189403,83.682495,82.85624,70.959794,73.154243,74.830862,75.128574,11.890193,7.534732,15.807534
6.64,68.243538,81.240758,83.723929,82.890433,71.008216,73.199161,74.871749,75.166811,11.850913,7.508694,15.783452
6.642,68.337207,81.293256,83.765347,82.924252,71.062125,73.250124,74.918386,75.209526,11.811444,7.482832,15.759012
6.644,68.436056,81.346888,83.806998,82.958028,71.120305,73.305735,74.969433,75.255737,11.771969,7.456965,15.734365
6.646,68.53905,81.401371,83.848575,82.991429,71.182877,73.36626,75.025092,75.305526,11.733071,7.431358,15.709763
6.648,68.646611,81.456426,83.889775,83.024124,71.249967,73.431969,75.085566,75.358979,11.694713,7.406276,15.6852
6.65,68.760484,81.512017,83.930389,83.055824,71.322421,73.503916,75.151781,75.416784,11.657557,7.381916,15.661006
6.652,68.880793,81.568875,83.970696,83.086624,71.402525,73.584602,75.226036,75.480839,11.621524,7.358095,15.637142
6.654,69.000653,81.626248,84.010619,83.116734,71.486885,73.670174,75.304834,75.548343,11.586903,7.334797,15.61375
6.656,69.120651,81.683171,84.050014,83.146355,71.571404,73.756009,75.383976,75.615913,11.553651,7.312047,15.590781
6.658,69.234912,81.738694,84.08874,83.175683,71.652037,73.83754,75.459312,75.680209,11.522124,7.289869,15.568536
6.66,69.339796,81.792967,84.126793,83.204697,71.729309,73.915335,75.531393,75.741675,11.492562,7.26827,15.547178
6.662,69.438712,81.846424,84.164252,83.233307,71.805101,73.991528,75.602143,75.801859,11.464686,7.247231,15.52657
6.664,69.533407,81.898986,84.201143,83.261513,71.879258,74.065979,75.67138,75.860619,11.43827,7.226738,15.506648
6.666,69.623451,81.950576,84.237494,83.289314,71.951627,74.138546,75.738924,75.917815,11.413447,7.206778,15.487433
6.668,69.709724,82.001171,84.273198,83.316538,72.022788,74.209957,75.80542,75.973946,11.390524,7.187458,15.468974
6.67,69.791876,82.050859,84.30804,83.342905,72.093927,74.28161,75.8722,76.030052,11.369352,7.168972,15.451231
6.672,69.867733,82.099579,84.342422,83.368987,72.162866,74.350876,75.936826,76.084235,11.348898,7.150941,15.433862
6.674,69.937636,82.147254,84.376786,83.395405,72.227208,74.414864,75.996615,76.134411,11.329263,7.132949,15.416901
6.676,69.999195,82.193798,84.411548,83.422751,72.284636,74.470784,76.048978,76.178563,11.309777,7.114601,15.400127
6.678,70.051359,82.238984,84.44638,83.450681,72.335492,74.519093,76.094337,76.216986,11.29031,7.096136,15.383539
6.68,70.096032,82.28301,84.481248,83.479068,72.380923,74.561145,76.13395,76.250681,11.270785,7.077632,15.366967
6.682,70.134566,82.326238,84.516437,83.508144,72.421456,74.597505,76.168342,76.280107,11.251054,7.05892,15.350265
6.684,70.165766,82.36903,84.552228,83.538139,72.457613,74.628735,76.198036,76.305723,11.231182,7.039835,15.333496
6.686,70.187143,82.411014,84.588546,83.569091,72.488271,74.653446,76.221767,76.32648,11.211413,7.020446,15.316804
6.688,70.200606,82.451407,84.624985,83.600762,72.511751,74.669656,76.237717,76.340846,11.191445,7.001018,15.300011
6.69,70.21311,82.491695,84.662117,83.633348,72.531796,74.681888,76.25002,76.352273,11.169929,6.981144,15.282341
6.692,70.223611,82.533449,84.700553,83.667065,72.552342,74.694898,76.263022,76.364391,11.147074,6.96039,15.263924
6.694,70.239133,82.578154,84.740882,83.70213,72.577071,74.713126,76.280784,76.380592,11.121485,6.938343,15.243763
6.696,70.261346,82.625446,84.783101,83.738685,72.604465,74.734685,76.301602,76.399458,11.092777,6.915044,15.2216
6.698,70.287204,82.674623,84.826827,83.776481,72.633246,74.758074,76.324088,76.419825,11.061788,6.890735,15.197975
6.7,70.316134,82.725339,84.871726,83.815199,72.663412,74.783365,76.348277,76.441715,11.028942,6.865594,15.173078
6.702,70.347504,82.777252,84.917469,83.854522,72.69496,74.810631,76.374204,76.465151,10.993879,6.839801,15.146862
6.704,70.378703,82.830141,84.964161,83.894635,72.726688,74.838399,76.400505,76.489045,10.956111,6.813292,15.119323
6.706,70.41173,82.884201,85.012218,83.935999,72.757722,74.865519,76.426152,76.512579,10.916031,6.785843,15.090549
6.708,70.451837,82.939596,85.061015,83.977806,72.791043,74.895725,76.454563,76.538477,10.874804,6.7578,15.060965
6.71,70.498079,82.996489,85.109897,84.019213,72.829724,74.932867,76.489262,76.569549,10.832288,6.729531,15.030526
6.712,70.558569,83.05512,85.158311,84.059477,72.876789,74.980726,76.533713,76.608562,10.788693,6.701337,14.999165
6.714,70.63615,83.116511,85.207142,84.099374,72.932985,75.040164,76.588755,76.656259,10.743722,6.67265,14.966647
6.716,70.722415,83.179739,85.256103,84.138827,72.995721,75.107993,76.651432,76.710224,10.698757,6.643688,14.933953
6.718,70.814541,83.243278,85.304334,84.177238,73.062155,75.180758,76.718511,76.767777,10.654179,6.615041,14.901415
6.72,70.911968,83.305609,85.350977,84.214012,73.129454,75.255011,76.786774,76.826247,10.610521,6.587291,14.86923
6.722,71.012141,83.3665,85.395824,84.248955,73.197581,75.330905,76.856331,76.885794,10.568952,6.560594,14.837939
6.724,71.11507,83.427392,85.439632,84.282555,73.269526,75.412227,76.930699,76.94939,10.529174,6.534447,14.807453
6.726,71.217285,83.487188,85.481976,84.314643,73.342237,75.494775,77.006027,77.013668,10.491384,6.509104,14.778108
6.728,71.319538,83.544705,85.522391,84.345025,73.412463,75.574082,77.078221,77.075054,10.455481,6.484848,14.74982
6.73,71.415568,83.598805,85.560413,84.373499,73.477124,75.64593,77.143412,77.130167,10.422666,6.461956,14.72334
6.732,71.503616,83.649605,85.595904,84.399884,73.537208,75.711729,77.2029,77.180116,10.393415,6.440489,14.698935
6.734,71.587094,83.697756,85.629258,84.424439,73.594002,75.773205,77.258264,77.226298,10.366527,6.420225,14.675978
6.736,71.66717,83.743717,85.660922,84.447522,73.647831,75.830721,77.309828,77.269039,10.341471,6.40093,14.654254
6.738,71.743871,83.787943,85.691339,84.469491,73.699019,75.884639,77.357919,77.308664,10.318311,6.382367,14.633684
6.74,71.818713,83.830665,85.720608,84.490382,73.748287,75.93604,77.403548,77.346072,10.296767,6.364516,14.61392
6.742,71.891031,83.871539,85.748251,84.50976,73.796044,75.985696,77.447456,77.381876,10.276847,6.34766,14.595042
6.744,71.958747,83.910591,85.774637,84.528043,73.84075,76.031127,77.487304,77.414045,10.258064,6.331525,14.576989
6.746,72.022367,83.947871,85.800181,84.545697,73.880793,76.069727,77.52063,77.440445,10.240454,6.315805,14.55978
6.748,72.078603,83.983402,85.82527,84.563158,73.914561,76.098901,77.544985,77.458955,10.223911,6.300213,14.54327
6.75,72.125329,84.016312,85.849265,84.579922,73.941051,76.117465,77.559277,77.468655,10.208624,6.285101,14.527601
6.752,72.166703,84.047067,85.872294,84.596014,73.961745,76.127567,77.56552,77.471277,10.193927,6.270441,14.512237
6.754,72.205193,84.076878,85.895108,84.61198,73.978645,76.131832,77.566156,77.468898,10.179321,6.255846,14.496771
6.756,72.240597,84.106954,85.918454,84.628362,73.993747,76.132872,77.563618,77.463589,10.164856,6.24093,14.481241
6.758,72.275091,84.137799,85.942638,84.645355,74.007899,76.131722,77.558861,77.456139,10.15018,6.225537,14.465332
6.76,72.308297,84.167944,85.966728,84.662231,74.018699,76.125077,77.548798,77.443876,10.135348,6.21015,14.449096
6.762,72.341832,84.198296,85.991317,84.679509,74.027615,76.11513,77.535492,77.428635,10.119499,6.19446,14.432
6.764,72.375282,84.230015,86.017158,84.697834,74.03653,76.104653,77.521547,77.412718,10.102793,6.178072,14.414178
6.766,72.410942,84.264256,86.045,84.717847,74.047315,76.0964,77.509549,77.398414,10.084309,6.160592,14.394888
6.768,72.450074,84.300905,86.074834,84.739529,74.059417,76.089423,77.498564,77.384884,10.063463,6.142019,14.373659
6.77,72.492017,84.339349,86.106244,84.762524,74.071943,76.082445,77.487405,77.371079,10.040676,6.122574,14.350853
6.772,72.536628,84.379701,86.139201,84.786832,74.085664,76.07681,77.477403,77.358201,10.016223,6.102281,14.326688
6.774,72.58406,84.422079,86.173681,84.812448,74.10135,76.073855,77.469885,77.347446,9.989967,6.081165,14.30109
6.776,72.635063,84.466581,86.20971,84.839402,74.119304,76.074039,77.465308,77.339216,9.961441,6.059204,14.273942
6.778,72.689473,84.513162,86.247522,84.867825,74.137603,76.073694,77.460053,77.330195,9.930597,6.036186,14.245204
6.78,72.748138,84.561761,86.28687,84.897564,74.15772,76.075751,77.457006,77.323045,9.898129,6.012331,14.215293
6.782,72.810536,84.612327,86.32742,84.928415,74.181799,76.084411,77.460313,77.32158,9.864354,5.987936,14.184369
6.784,72.878699,84.664808,86.36884,84.960176,74.211971,76.10386,77.4741,77.329601,9.828784,5.963295,14.152233
6.786,72.955804,84.720055,86.411624,84.99331,74.250375,76.137663,77.501798,77.350211,9.790662,5.93824,14.118488
