WAVELENGTH,Normal,20 deg,Normal,20 deg
3.154,4.988827,3.731272,3.616576,3.010309
3.156,4.943462,3.635711,3.610878,2.981559
3.158,4.906311,3.549392,3.594221,2.973075
3.16,4.876443,3.483835,3.572495,2.986106
3.162,4.855351,3.465955,3.554081,3.023815
3.164,4.832369,3.478196,3.543717,3.075078
3.166,4.794286,3.502828,3.547752,3.131205
3.168,4.735024,3.517635,3.565072,3.179128
3.17,4.639657,3.495978,3.601047,3.206851
3.172,4.532956,3.448352,3.640041,3.213753
3.174,4.43147,3.379065,3.672487,3.196967
3.176,4.354481,3.304248,3.687061,3.164796
3.178,4.324953,3.236916,3.671034,3.1193
3.18,4.313966,3.175658,3.641404,3.07727
3.182,4.308847,3.121213,3.604394,3.048381
3.184,4.281809,3.070164,3.577525,3.041362
3.186,4.21319,3.019096,3.572232,3.065486
3.188,4.126435,2.973631,3.579898,3.103172
3.19,4.032463,2.936279,3.597215,3.145808
3.192,3.956022,2.908211,3.612076,3.174789
3.194,3.912233,2.890704,3.61825,3.179353
3.196,3.881401,2.868196,3.620396,3.165269
3.198,3.852372,2.831164,3.620956,3.135601
3.2,3.807377,2.770018,3.624486,3.10049
3.202,3.735175,2.680117,3.633578,3.068127
3.204,3.653514,2.583519,3.642912,3.041747
3.206,3.57505,2.497002,3.648941,3.025764
3.208,3.513908,2.437955,3.648214,3.022203
3.21,3.481249,2.420199,3.637741,3.03152
3.212,3.460641,2.417707,3.624429,3.047082
3.214,3.440855,2.413362,3.612152,3.06298
3.216,3.410305,2.389273,3.604524,3.073089
3.218,3.356396,2.327609,3.606102,3.071401
3.22,3.292814,2.253438,3.608323,3.05915
3.222,3.22355,2.176593,3.60816,3.035765
3.224,3.157301,2.11482,3.599763,3.005538
3.226,3.1033,2.085643,3.578356,2.968599
3.228,3.048263,2.064736,3.555596,2.934871
3.23,2.990677,2.051667,3.534481,2.90844
3.232,2.923227,2.02522,3.521891,2.893639
3.234,2.84142,1.978034,3.524153,2.896255
3.236,2.758345,1.923962,3.527107,2.898681
3.238,2.674281,1.862889,3.530452,2.899001
3.24,2.600581,1.807457,3.522988,2.882911
3.242,2.539397,1.761064,3.50015,2.84486
3.244,2.487628,1.715812,3.470145,2.800715
3.246,2.444685,1.670245,3.435233,2.754138
3.248,2.405755,1.619252,3.403088,2.720125
3.25,2.369395,1.560346,3.377778,2.706599
3.252,2.331491,1.500653,3.356456,2.699995
3.254,2.28901,1.445508,3.336977,2.690598
3.256,2.240452,1.398295,3.316267,2.669244
3.258,2.183523,1.362969,3.290853,2.625276
3.26,2.123934,1.334597,3.262956,2.576558
3.262,2.069454,1.306979,3.234151,2.5475
3.264,2.022643,1.278995,3.206241,2.541145
3.266,1.992551,1.243186,3.181861,2.582123
3.268,1.969189,1.201808,3.159422,2.645104
3.27,1.941196,1.153652,3.137309,2.699149
3.272,1.905354,1.102886,3.114692,2.734606
3.274,1.845359,1.049214,3.088896,2.714167
3.276,1.772889,1.000642,3.059848,2.657213
3.278,1.693268,0.965068,3.026871,2.569374
3.28,1.615419,0.946376,2.990982,2.468919
3.282,1.550612,0.954424,2.951772,2.372648
3.284,1.499185,0.979377,2.91163,2.293775
3.286,1.459281,1.008078,2.874457,2.24387
3.288,1.429287,1.032656,2.84192,2.227302
3.29,1.402908,1.037218,2.815306,2.246353
3.292,1.378749,1.018337,2.795652,2.300206
3.294,1.353715,0.994613,2.776466,2.345083
3.296,1.328377,0.96642,2.758183,2.379322
3.298,1.300353,0.951432,2.734149,2.364693
3.3,1.270793,0.955996,2.7045,2.291502
3.302,1.239013,0.95215,2.67182,2.203338
3.304,1.205421,0.9398,2.636069,2.101815
3.306,1.171479,0.902,2.59963,2.024889
3.308,1.13718,0.83243,2.563183,1.986142
3.31,1.106052,0.754023,2.528012,1.973202
3.312,1.081263,0.685622,2.494707,1.976668
3.314,1.063663,0.637929,2.462683,1.986574
3.316,1.055858,0.637373,2.43286,1.980728
3.318,1.054146,0.670934,2.403018,1.961874
3.32,1.049959,0.719169,2.365436,1.918304
3.322,1.043101,0.779878,2.321715,1.855591
3.324,1.02381,0.82095,2.264114,1.770696
3.326,0.997323,0.84708,2.199681,1.673967
3.328,0.968504,0.855148,2.136978,1.584835
3.33,0.941105,0.847672,2.081051,1.511657
3.332,0.921975,0.82883,2.0408,1.469953
3.334,0.912911,0.802774,2.017178,1.46417
3.336,0.907788,0.775522,1.998094,1.476373
3.338,0.904826,0.752488,1.977578,1.498533
3.34,0.899948,0.738564,1.948054,1.513267
3.342,0.886295,0.740439,1.896373,1.505611
3.344,0.873546,0.754962,1.842995,1.485408
3.346,0.863403,0.785485,1.793094,1.454094
3.348,0.860737,0.824867,1.756878,1.419295
3.35,0.872194,0.871694,1.74811,1.389082
3.352,0.89172,0.922105,1.755029,1.361006
3.354,0.908734,0.96999,1.755958,1.328015
3.356,0.921793,1.014137,1.746553,1.288937
3.358,0.919888,1.049301,1.703491,1.238206
3.36,0.900205,1.075311,1.620634,1.174289
3.362,0.886622,1.100598,1.533518,1.109185
3.364,0.880048,1.125346,1.441489,1.042719
3.366,0.896486,1.158757,1.372479,0.984661
3.368,0.943089,1.203984,1.337942,0.938525
3.37,1.00584,1.255941,1.324661,0.906193
3.372,1.066645,1.309032,1.316081,0.890437
3.374,1.123277,1.362292,1.308759,0.890144
3.376,1.147923,1.403515,1.27321,0.903918
3.378,1.1506,1.437146,1.219801,0.929308
3.38,1.154444,1.467664,1.164441,0.945952
3.382,1.162291,1.496358,1.110701,0.953585
3.384,1.195356,1.52861,1.076401,0.938247
3.386,1.258176,1.566154,1.064902,0.897907
3.388,1.333294,1.604421,1.061625,0.848075
3.39,1.405823,1.63768,1.054639,0.803743
3.392,1.469813,1.667419,1.039599,0.767997
3.394,1.499472,1.683695,0.99292,0.765863
3.396,1.512028,1.698471,0.935923,0.774551
3.398,1.514672,1.719325,0.879976,0.780028
3.4,1.51697,1.751347,0.834865,0.770156
3.402,1.532264,1.802288,0.816121,0.728326
3.404,1.568693,1.876316,0.831113,0.646909
3.406,1.616435,1.958699,0.850729,0.554014
3.408,1.678173,2.049085,0.871301,0.452894
3.41,1.744063,2.134467,0.871736,0.368653
3.412,1.810131,2.205823,0.834922,0.315757
3.414,1.877919,2.271774,0.776653,0.290772
3.416,1.94889,2.339918,0.708921,0.291614
3.418,2.023029,2.413666,0.638197,0.316076
3.42,2.101086,2.501855,0.589256,0.347631
3.422,2.183541,2.608069,0.566429,0.38967
3.424,2.266038,2.709855,0.552517,0.417601
3.426,2.3479,2.807103,0.548414,0.431267
3.428,2.427567,2.887517,0.540808,0.422396
3.43,2.504444,2.943527,0.521062,0.38579
3.432,2.579896,2.98127,0.493056,0.330903
3.434,2.656662,3.01595,0.465166,0.286635
3.436,2.735057,3.046061,0.43646,0.2493
3.438,2.818197,3.091464,0.418212,0.25095
3.44,2.90623,3.15123,0.40898,0.287923
3.442,2.99454,3.22425,0.402019,0.339602
3.444,3.079295,3.310051,0.392553,0.389807
3.446,3.160489,3.406059,0.38011,0.434104
3.448,3.231436,3.504671,0.353904,0.436037
3.45,3.298708,3.608583,0.321555,0.414968
3.452,3.370875,3.717853,0.287973,0.382062
3.454,3.450584,3.831865,0.256382,0.344891
3.456,3.543389,3.950575,0.231594,0.317452
3.458,3.65506,4.073064,0.218438,0.313879
3.46,3.771527,4.192003,0.213038,0.317962
3.462,3.884726,4.301275,0.214674,0.325057
3.464,3.989915,4.398933,0.219565,0.328484
3.466,4.074994,4.479098,0.224863,0.315994
3.468,4.142646,4.545213,0.229431,0.290427
3.47,4.208957,4.608798,0.233396,0.267886
3.472,4.277266,4.672849,0.236215,0.252054
3.474,4.360651,4.747306,0.238742,0.253433
3.476,4.470659,4.84156,0.24172,0.28397
3.478,4.595195,4.948465,0.243405,0.327562
3.48,4.724317,5.06236,0.24256,0.371243
3.482,4.85663,5.183141,0.239309,0.412801
3.484,4.975731,5.298282,0.23291,0.431932
3.486,5.078763,5.406871,0.222103,0.422271
3.488,5.173138,5.510503,0.213368,0.402985
3.49,5.260887,5.609822,0.208556,0.379794
3.492,5.345453,5.705973,0.209286,0.359908
3.494,5.436553,5.801583,0.220382,0.363109
3.496,5.532776,5.896342,0.242008,0.38877
3.498,5.638654,5.989961,0.268309,0.427427
3.5,5.753722,6.08256,0.29956,0.478393
3.502,5.877771,6.174585,0.332267,0.534113
3.504,6.010817,6.266636,0.361022,0.583734
3.506,6.150714,6.358918,0.388481,0.630333
3.508,6.28636,6.454968,0.413226,0.670602
3.51,6.417643,6.554283,0.436242,0.705828
3.512,6.538226,6.658314,0.458903,0.737181
3.514,6.643998,6.768181,0.482245,0.765421
3.516,6.741934,6.882276,0.506304,0.790684
3.518,6.83993,7.000098,0.532412,0.811645
3.52,6.939508,7.120613,0.560486,0.830446
3.522,7.049125,7.241003,0.590468,0.846161
3.524,7.171483,7.35959,0.622571,0.86032
3.526,7.298125,7.477106,0.65745,0.879272
3.528,7.424689,7.592778,0.696817,0.909292
3.53,7.547661,7.705821,0.738329,0.94963
3.532,7.658799,7.81714,0.783573,1.007495
3.534,7.758685,7.925743,0.83128,1.080721
3.536,7.859353,8.028108,0.875957,1.154539
3.538,7.963668,8.12384,0.915642,1.226988
3.54,8.0782,8.211663,0.949309,1.288957
3.542,8.211276,8.289982,0.972843,1.332208
3.544,8.359741,8.362307,0.989312,1.359061
3.546,8.506753,8.438033,1.010793,1.383933
3.548,8.654483,8.517932,1.037972,1.404972
3.55,8.787565,8.608711,1.079827,1.437928
3.552,8.899883,8.713954,1.141353,1.487616
3.554,8.994707,8.831663,1.21883,1.552719
3.556,9.086249,8.952555,1.296842,1.62644
3.558,9.171532,9.07988,1.378255,1.71072
3.56,9.266216,9.2009,1.447614,1.794397
3.562,9.374288,9.313911,1.500929,1.874976
3.564,9.494178,9.419357,1.5416,1.952049
3.566,9.620665,9.513274,1.581463,2.022699
3.568,9.754663,9.596874,1.61914,2.088348
3.57,9.888356,9.672431,1.667319,2.148913
3.572,10.019128,9.741613,1.729654,2.204721
3.574,10.147103,9.807093,1.802743,2.256883
3.576,10.267595,9.880434,1.877133,2.309557
3.578,10.381961,9.960326,1.954443,2.363005
3.58,10.48935,10.05346,2.025657,2.420561
3.582,10.590438,10.163183,2.087303,2.484226
3.584,10.688378,10.286755,2.145643,2.553584
3.586,10.789861,10.421054,2.20862,2.629496
3.588,10.895933,10.563191,2.276728,2.71117
3.59,11.010974,10.709228,2.355798,2.797732
3.592,11.138884,10.854544,2.4509,2.887892
3.594,11.274591,10.994063,2.552888,2.978992
3.596,11.417259,11.117834,2.65705,3.066689
3.598,11.562967,11.225853,2.759283,3.149962
3.6,11.708194,11.316124,2.854772,3.226892
3.602,11.850633,11.380905,2.936995,3.293173
3.604,11.985512,11.440257,3.014729,3.357766
3.606,12.110781,11.498521,3.0889,3.42307
3.608,12.225232,11.56303,3.16292,3.492323
3.61,12.32813,11.643086,3.241769,3.56942
3.612,12.415643,11.751229,3.330489,3.661542
3.614,12.498535,11.869172,3.422763,3.756202
3.616,12.579495,11.99431,3.517929,3.850703
3.618,12.660692,12.124579,3.615523,3.943352
3.62,12.751536,12.242163,3.709487,4.025527
3.622,12.854722,12.346106,3.798992,4.094103
3.624,12.966828,12.438081,3.88766,4.158632
3.626,13.085403,12.519649,3.978393,4.226536
3.628,13.212751,12.590318,4.070945,4.296191
3.63,13.339009,12.658464,4.169628,4.381008
3.632,13.464254,12.724102,4.274906,4.482232
3.634,13.587091,12.790826,4.383819,4.596881
3.636,13.703238,12.868254,4.488411,4.716363
3.638,13.814103,12.954598,4.590609,4.842185
3.64,13.917708,13.055554,4.683649,4.964452
3.642,14.01396,13.172351,4.765675,5.079379
3.644,14.104627,13.301961,4.839648,5.189295
3.646,14.196091,13.423218,4.9166,5.291405
3.648,14.288452,13.537701,4.996388,5.386976
3.65,14.384438,13.637353,5.083659,5.477365
3.652,14.489243,13.705225,5.187544,5.564193
3.654,14.598894,13.753442,5.301654,5.648473
3.656,14.709091,13.791682,5.420915,5.734366
3.658,14.817432,13.826456,5.542277,5.823516
3.66,14.923007,13.8619,5.664284,5.915504
3.662,15.018315,13.9195,5.776913,6.016828
3.664,15.10607,13.990811,5.88307,6.122347
3.666,15.187468,14.071277,5.983681,6.227983
3.668,15.262467,14.159055,6.078002,6.329929
3.67,15.33446,14.248651,6.169147,6.425252
3.672,15.405424,14.33238,6.258477,6.508112
3.674,15.476959,14.409046,6.347841,6.578933
3.676,15.550353,14.486378,6.440066,6.647072
3.678,15.627648,14.566661,6.537327,6.714837
3.68,15.70892,14.651774,6.64022,6.787722
3.682,15.794481,14.744124,6.749811,6.870957
3.684,15.885535,14.849569,6.869626,6.971434
3.686,15.981525,14.955774,6.991869,7.080679
3.688,16.083394,15.060767,7.116129,7.198895
3.69,16.191384,15.162434,7.241488,7.325349
3.692,16.301188,15.252066,7.360072,7.449615
3.694,16.414395,15.328002,7.472122,7.57314
3.696,16.52669,15.391562,7.57721,7.692975
3.698,16.632094,15.445246,7.674962,7.805238
3.7,16.731425,15.488169,7.764571,7.911299
3.702,16.820598,15.526484,7.848998,8.009798
3.704,16.897933,15.56272,7.929393,8.100521
3.706,16.962853,15.596964,8.005299,8.183962
3.708,17.021806,15.635353,8.087247,8.262206
3.71,17.074566,15.678101,8.175265,8.335737
3.712,17.1227,15.725782,8.270804,8.405843
3.714,17.174077,15.780546,8.38102,8.47678
3.716,17.227049,15.842618,8.503397,8.548249
3.718,17.284362,15.909235,8.630424,8.622989
3.72,17.34943,15.976946,8.753285,8.704243
3.722,17.421291,16.046915,8.874987,8.790797
3.724,17.500646,16.114411,8.982251,8.885234
3.726,17.587009,16.177561,9.072791,8.987284
3.728,17.679027,16.236881,9.153627,9.094159
3.73,17.770147,16.28789,9.235109,9.199824
3.732,17.859447,16.331348,9.319437,9.302871
3.734,17.945612,16.367944,9.4096,9.401474
3.736,18.020457,16.394512,9.521969,9.486703
3.738,18.088032,16.418067,9.644547,9.564016
3.74,18.149579,16.443645,9.770646,9.634925
3.742,18.205425,16.477186,9.893345,9.699333
3.744,18.258406,16.520143,10.008486,9.762079
3.746,18.311451,16.580274,10.106476,9.826082
3.748,18.366877,16.661641,10.181744,9.893625
3.75,18.424224,16.745913,10.252323,9.964455
3.752,18.484583,16.830063,10.319929,10.039665
3.754,18.548176,16.90819,10.389865,10.119338
3.756,18.61468,16.971552,10.47064,10.202807
3.758,18.684998,17.006956,10.573027,10.291103
3.76,18.757904,17.027813,10.688621,10.382625
3.762,18.832215,17.047889,10.808711,10.475844
3.764,18.908951,17.065217,10.93579,10.57206
3.766,18.985904,17.09523,11.058804,10.669003
3.768,19.062107,17.146158,11.17226,10.765848
3.77,19.137257,17.22547,11.272669,10.862784
3.772,19.212649,17.313548,11.368316,10.961361
3.774,19.288305,17.408898,11.460009,11.061913
3.776,19.363972,17.513749,11.547097,11.164554
3.778,19.440774,17.605549,11.638463,11.270965
3.78,19.5188,17.684815,11.734432,11.381192
3.782,19.597382,17.752537,11.834886,11.494564
3.784,19.670265,17.816127,11.935835,11.604964
3.786,19.738389,17.874943,12.038255,11.713809
3.788,19.80061,17.932025,12.141041,11.819476
3.79,19.852967,17.996492,12.240215,11.916166
3.792,19.897272,18.065866,12.33698,12.005878
3.794,19.939044,18.135649,12.432403,12.090199
3.796,19.98648,18.199119,12.527982,12.171306
3.798,20.037696,18.258723,12.623623,12.248752
3.8,20.099618,18.308529,12.720421,12.325908
3.802,20.177972,18.343624,12.819336,12.405632
3.804,20.266289,18.369612,12.92018,12.485401
3.806,20.356286,18.392969,13.02283,12.564495
3.808,20.442955,18.417553,13.127119,12.642502
3.81,20.526289,18.443092,13.232597,12.720097
3.812,20.592791,18.478975,13.338795,12.794679
3.814,20.641738,18.526348,13.444984,12.86666
3.816,20.682174,18.58039,13.549976,12.939219
3.818,20.718599,18.640678,13.650868,13.013405
3.82,20.754316,18.705234,13.746906,13.090027
3.822,20.792641,18.771127,13.837865,13.169859
3.824,20.84575,18.835537,13.920086,13.255927
3.826,20.908735,18.896608,13.996082,13.347289
3.828,20.974701,18.952352,14.069159,13.442559
3.83,21.044755,19.00074,14.139761,13.542574
3.832,21.11409,19.042199,14.210347,13.645407
3.834,21.178301,19.077012,14.283205,13.749356
3.836,21.232082,19.101314,14.361953,13.855783
3.838,21.280191,19.122524,14.443694,13.959633
3.84,21.325594,19.145574,14.526716,14.057461
3.842,21.36802,19.170771,14.612207,14.148601
3.844,21.411497,19.203669,14.696924,14.230743
3.846,21.458412,19.247655,14.779176,14.302394
3.848,21.511431,19.307421,14.858064,14.360859
3.85,21.565963,19.372792,14.936808,14.413011
3.852,21.620293,19.440001,15.016751,14.461552
3.854,21.67516,19.51177,15.097886,14.505194
3.856,21.726837,19.577135,15.182327,14.551495
3.858,21.774116,19.632481,15.271012,14.60313
3.86,21.816537,19.676832,15.365981,14.660673
3.862,21.858003,19.71725,15.459762,14.723414
3.864,21.899673,19.755787,15.550402,14.791159
3.866,21.941189,19.791501,15.639314,14.864246
3.868,21.985771,19.831786,15.720572,14.939817
3.87,22.034081,19.877987,15.793154,15.016996
3.872,22.086248,19.929716,15.857535,15.096131
3.874,22.137895,19.977702,15.920729,15.172446
3.876,22.187798,20.01976,15.984578,15.245016
3.878,22.236158,20.057807,16.048135,15.315344
3.88,22.278843,20.082355,16.118897,15.379404
3.882,22.315432,20.092816,16.197706,15.436898
3.884,22.347616,20.093576,16.28212,15.489461
3.886,22.377822,20.093643,16.365839,15.540712
3.888,22.407161,20.096145,16.446845,15.591931
3.89,22.436437,20.101015,16.525699,15.643059
3.892,22.469273,20.119322,16.594527,15.699466
3.894,22.506325,20.153041,16.652325,15.761712
3.896,22.545243,20.195958,16.705059,15.825279
3.898,22.585968,20.24526,16.755157,15.887467
3.9,22.628156,20.298813,16.804372,15.946736
3.902,22.670882,20.353212,16.854785,16.002219
3.904,22.712823,20.40293,16.911949,16.049093
3.906,22.753424,20.445529,16.977981,16.086135
3.908,22.793699,20.484364,17.047449,16.122268
3.91,22.833918,20.518876,17.120887,16.160105
3.912,22.874313,20.549058,17.198021,16.202023
3.914,22.915071,20.577375,17.274369,16.251617
3.916,22.956766,20.60436,17.348902,16.313487
3.918,22.99987,20.630585,17.420521,16.3916
3.92,23.043492,20.657144,17.488864,16.470822
3.922,23.087789,20.684246,17.55356,16.5511
3.924,23.132945,20.712125,17.614095,16.632538
3.926,23.17817,20.741387,17.671942,16.703818
3.928,23.223569,20.772301,17.72685,16.763738
3.93,23.269787,20.805801,17.778051,16.810476
3.932,23.313127,20.837401,17.828296,16.847307
3.934,23.352988,20.866493,17.877879,16.874561
3.936,23.389184,20.893268,17.926383,16.891007
3.938,23.419901,20.914756,17.976215,16.903997
3.94,23.444697,20.930194,18.028005,16.915309
3.942,23.462783,20.938783,18.08218,16.922843
3.944,23.478344,20.943581,18.137924,16.938424
3.946,23.493146,20.945921,18.194944,16.967154
3.948,23.506067,20.945617,18.253781,17.007532
3.95,23.520707,20.945805,18.313133,17.064234
3.952,23.539827,20.948917,18.372027,17.140959
3.954,23.562632,20.954683,18.430791,17.236576
3.956,23.586669,20.963844,18.489084,17.339659
3.958,23.60856,20.977501,18.546413,17.434639
3.96,23.629432,20.99492,18.603191,17.525199
3.962,23.64755,21.015943,18.659018,17.603984
3.964,23.657653,21.040659,18.712737,17.649534
3.966,23.662608,21.067441,18.764642,17.67214
3.968,23.663787,21.095114,18.814296,17.675225
3.97,23.666803,21.118896,18.858264,17.668589
3.972,23.67119,21.13907,18.897355,17.654505
3.974,23.677049,21.15546,18.931843,17.635146
3.976,23.692028,21.16321,18.959237,17.629906
3.978,23.712765,21.163167,18.980878,17.63579
3.98,23.735712,21.156425,18.998245,17.649124
3.982,23.75488,21.141647,19.013304,17.672909
3.984,23.769033,21.11968,19.026885,17.706295
3.986,23.778291,21.093798,19.040235,17.745829
3.988,23.77573,21.063803,19.055861,17.789626
3.99,23.75904,21.030346,19.074992,17.836534
3.992,23.740073,21.001551,19.098175,17.885382
3.994,23.720248,20.979716,19.126445,17.935405
3.996,23.701244,20.96757,19.161012,17.985893
3.998,23.68999,20.968289,19.201093,18.034838
4,23.68927,20.983886,19.247055,18.081665
4.002,23.706245,21.021167,19.300799,18.124991
4.004,23.734908,21.069295,19.358273,18.166249
4.006,23.77368,21.124683,19.41806,18.205822
4.008,23.825702,21.18829,19.480127,18.242599
4.01,23.885627,21.253454,19.542396,18.278544
4.012,23.948117,21.313462,19.602755,18.315536
4.014,24.014533,21.366326,19.660135,18.354162
4.016,24.082762,21.412395,19.715241,18.394311
4.018,24.146083,21.453771,19.770712,18.435307
4.02,24.205365,21.490039,19.826326,18.477435
4.022,24.260341,21.521262,19.88225,18.520752
4.024,24.306074,21.552008,19.9413,18.564193
4.026,24.342702,21.582639,20.003358,18.607901
4.028,24.369101,21.614157,20.069244,18.651632
4.03,24.391171,21.645648,20.134046,18.697712
4.032,24.409966,21.677105,20.196933,18.746551
4.034,24.424358,21.709414,20.259009,18.798032
4.036,24.439186,21.741584,20.316564,18.852467
4.038,24.458133,21.772877,20.366675,18.910171
4.04,24.480498,21.804405,20.411377,18.970824
4.042,24.505889,21.835896,20.451397,19.032705
4.044,24.53323,21.866447,20.488487,19.090979
4.046,24.562622,21.896399,20.522755,19.146871
4.048,24.594007,21.925827,20.554426,19.200487
4.05,24.62371,21.953736,20.58762,19.245575
4.052,24.652097,21.980128,20.621941,19.283417
4.054,24.679657,22.005435,20.656968,19.315519
4.056,24.705612,22.026883,20.693044,19.342743
4.058,24.729774,22.043795,20.730242,19.365564
4.06,24.752226,22.057388,20.76864,19.385448
4.061999,24.772965,22.066563,20.807814,19.404088
